Date,Account,Payee,Category Group,Category,Tags,Memo,Amount,In/Out,Source,ImportId
2025-08-30,Union Bank Rewards Visa Platinum,Tiktok,Uncategorized / Review,To Triage,review,Nestcafe Gold,327.0,Outflow,YNAB,176
2025-08-29,BPI Main,Transfer : Northfield Lagao Blk 4 Lot 1,Transfers,Internal Transfers,transfer,Split (1/2) August 2025 Payment,11980.0,Outflow,YNAB,177
2025-08-29,BPI Main,Transfer : Northfield Lagao Blk 4 Lot 3,Transfers,Internal Transfers,transfer,Split (2/2) August 2025 Payment,9350.0,Outflow,YNAB,178
2025-08-29,HSBC Gold Visa Cashback,Travel,Uncategorized / Review,To Triage,review,Agoda - Regency Hotel,1856.12,Outflow,YNAB,179
2025-08-29,BPI Credit Card,Family,Uncategorized / Review,To Triage,review,Citronella Extract,390.0,Outflow,YNAB,180
2025-08-29,HSBC Gold Visa Cashback,Drinks,Uncategorized / Review,To Triage,review,Coffee Bean ,215.0,Outflow,YNAB,181
2025-08-29,HSBC Gold Visa Cashback,Dining Out,Uncategorized / Review,To Triage,review,McDonalds,127.0,Outflow,YNAB,182
2025-08-29,Northfield Lagao Blk 4 Lot 3,Transfer : BPI Main,Transfers,Internal Transfers,transfer,August 2025 Payment,9350.0,Inflow,YNAB,183
2025-08-29,Northfield Lagao Blk 4 Lot 1,Transfer : BPI Main,Transfers,Internal Transfers,transfer,August 2025 Payment,11980.0,Inflow,YNAB,184
2025-08-28,BPI Main,Transfer : BPI Montero,Transfers,Internal Transfers,transfer,Fund Transfer - Sept Payment,33000.0,Outflow,YNAB,185
2025-08-28,BPI MONTERO Insurance,Starting Balance,Uncategorized / Review,To Triage,review,,23997.1,Outflow,YNAB,186
2025-08-28,RCBC UNLIPAY -  Addidas Ultra Boost 5,Starting Balance,Uncategorized / Review,To Triage,review,,9534.81,Outflow,YNAB,187
2025-08-28,RCBC UNLIPAY - Amazon Supplements,Starting Balance,Uncategorized / Review,To Triage,review,,8892.32,Outflow,YNAB,188
2025-08-28,BPI  Uniqlo Installment,Starting Balance,Uncategorized / Review,To Triage,review,,5542.0,Outflow,YNAB,189
2025-08-28,Union Bank Rewards Visa Platinum,Transportation,Uncategorized / Review,To Triage,review,Papang Air Fare,4626.16,Outflow,YNAB,190
2025-08-28,Union Bank Rewards Visa Platinum,Entertainment / Subs,Uncategorized / Review,To Triage,review,Google Gemini Ai,1100.0,Outflow,YNAB,191
2025-08-28,BPI Main,Transfer : SAVINGS - BPI Direct Save Up,Transfers,Internal Transfers,transfer,Scheduled Fund Transfer,1000.0,Outflow,YNAB,192
2025-08-28,Union Bank Rewards Visa Platinum,Tiktok,Uncategorized / Review,To Triage,review,Continuios Spray Bottle,185.7,Outflow,YNAB,193
2025-08-28,BPI Credit Card,Shopee,Uncategorized / Review,To Triage,review,Tempered Screen Protector,129.0,Outflow,YNAB,194
2025-08-28,Union Bank Debit,Investment / Interest,Uncategorized / Review,To Triage,review,Interest,2.84,Inflow,YNAB,195
2025-08-28,BPI Credit Card,Manual Balance Adjustment,Uncategorized / Review,To Triage,review,,8.53,Inflow,YNAB,196
2025-08-28,SAVINGS - BPI Direct Save Up,Transfer : BPI Main,Transfers,Internal Transfers,transfer,Scheduled Fund Transfer,1000.0,Inflow,YNAB,197
2025-08-28,BPI Montero,Transfer : BPI Main,Transfers,Internal Transfers,transfer,Fund Transfer - Sept Payment,33000.0,Inflow,YNAB,198
2025-08-27,Union Bank Debit,Transfer : UNION BANK Personal Loan,Transfers,Internal Transfers,transfer,August 2025,20428.52,Outflow,YNAB,199
2025-08-27,BPI Credit Card,Personal Effects,Uncategorized / Review,To Triage,review,H&M Cargo Pants,2492.0,Outflow,YNAB,200
2025-08-27,HSBC Gold Visa Cashback,Travel,Uncategorized / Review,To Triage,review,Agoda - Regency Birch Tower,1567.81,Outflow,YNAB,201
2025-08-27,BPI Credit Card,Personal Effects,Uncategorized / Review,To Triage,review,Watsons,1381.0,Outflow,YNAB,202
2025-08-27,BPI Credit Card,Health,Uncategorized / Review,To Triage,review,Watsons Meds,881.8,Outflow,YNAB,203
2025-08-27,BPI Credit Card,Hardware,Uncategorized / Review,To Triage,review,Handy Man Rob Ermita - Extension Cables,658.0,Outflow,YNAB,204
2025-08-27,HSBC Gold Visa Cashback,Dining Out,Uncategorized / Review,To Triage,review,Muragame Udon + Tea,425.0,Outflow,YNAB,205
2025-08-27,HSBC Gold Visa Cashback,Dining Out,Uncategorized / Review,To Triage,review,Wendies Chicken ,383.0,Outflow,YNAB,206
2025-08-27,HSBC Gold Visa Cashback,Drinks,Uncategorized / Review,To Triage,review,Coffee Bean and Tea - Iced Match a ,215.0,Outflow,YNAB,207
2025-08-27,UNION BANK Personal Loan,Transfer : Union Bank Debit,Transfers,Internal Transfers,transfer,August 2025,20428.52,Inflow,YNAB,208
2025-08-26,BPI Main,Bria - Ate Mai,Uncategorized / Review,To Triage,review,BELLY JOE P LIG - Fund Transfer / Alvin Downpayment,8000.0,Outflow,YNAB,209
2025-08-26,Cash - Wallet,Bria - Ate Mai,Uncategorized / Review,To Triage,review,Ate Mai Initial Payment Sir Alvin,8000.0,Outflow,YNAB,210
2025-08-26,BPI Credit Card,Bria - Ate Mai,Uncategorized / Review,To Triage,review,CITIHARDWARE LAGAO GEN GENERAL SANT,1927.0,Outflow,YNAB,211
2025-08-26,BPI Credit Card,Health,Uncategorized / Review,To Triage,review,Athlene Protein Powder,1899.0,Outflow,YNAB,212
2025-08-26,Union Bank Rewards Visa Platinum,Travel,Uncategorized / Review,To Triage,review,Booking.com - Grand Regency,1765.04,Outflow,YNAB,213
2025-08-26,BPI Credit Card,Health,Uncategorized / Review,To Triage,review,Conzace,1399.0,Outflow,YNAB,214
2025-08-26,Union Bank Rewards Visa Platinum,Work Related Expences,Uncategorized / Review,To Triage,review,"Birth Cert, Cenomar",1040.0,Outflow,YNAB,215
2025-08-26,BPI Main,Bria - Ate Mai,Uncategorized / Review,To Triage,review,InstaPay Transfer - Honey Bria Allowance,1000.0,Outflow,YNAB,216
2025-08-26,Union Bank Rewards Visa Platinum,Tiktok,Uncategorized / Review,To Triage,review,Toothpaste Oral B,946.92,Outflow,YNAB,217
2025-08-26,BPI Credit Card,Health,Uncategorized / Review,To Triage,review,Zinc Supplement,799.0,Outflow,YNAB,218
2025-08-26,Union Bank Rewards Visa Platinum,Tiktok,Uncategorized / Review,To Triage,review,Closed Toe Anti Slip Shoe - Lola,388.0,Outflow,YNAB,219
2025-08-26,Union Bank Rewards Visa Platinum,Entertainment / Subs,Uncategorized / Review,To Triage,review,Youtube Premium,379.0,Outflow,YNAB,220
2025-08-26,BPI Main,Bria - Ate Mai,Uncategorized / Review,To Triage,review,Electric Bill - August 2025,260.72,Outflow,YNAB,221
2025-08-26,Union Bank Rewards Visa Platinum,Entertainment / Subs,Uncategorized / Review,To Triage,review,Spotify Monthly,239.0,Outflow,YNAB,222
2025-08-25,BPI Main,Transfer : Cash - Wallet,Transfers,Internal Transfers,transfer,Cash Withdrawal,8034.67,Outflow,YNAB,223
2025-08-25,BPI Credit Card,Bria - Ate Mai,Uncategorized / Review,To Triage,review,CITIHARDWARE LAGAO GEN GENERAL SANT,2534.3,Outflow,YNAB,224
2025-08-25,BPI Credit Card,Bria - Ate Mai,Uncategorized / Review,To Triage,review,CITIHARDWARE LAGAO GEN GENERAL SANT,830.0,Outflow,YNAB,225
2025-08-25,BPI Main,Entertainment / Subs,Uncategorized / Review,To Triage,review,TG Sub,550.0,Outflow,YNAB,226
2025-08-25,BPI Credit Card,Health,Health & Insurance,Medications & Vitamins,,Chia Seeds,378.0,Outflow,YNAB,227
2025-08-25,BPI Main,Fees - Credit Card,Uncategorized / Review,To Triage,review,ATM Withdrawal Fee - MLK @G FREDOM,18.0,Outflow,YNAB,228
2025-08-25,Cash - Wallet,Transfer : BPI Main,Transfers,Internal Transfers,transfer,Cash Withdrawal,8034.67,Inflow,YNAB,229
2025-08-24,RCBC Hexagon Previledge Platinum,Family,Health & Insurance,Medications & Vitamins,,Neurogen E - Nanay Bohol,1785.0,Outflow,YNAB,230
2025-08-24,BPI Credit Card,Work Related Expences,Uncategorized / Review,To Triage,review,Decathlon Fleece Blanket + Compression Bags,1264.0,Outflow,YNAB,231
2025-08-24,RCBC Hexagon Previledge Platinum,Bria - Ate Mai,Uncategorized / Review,To Triage,review,Bria Hardware - Ace Hardware SM Gensan,1134.4,Outflow,YNAB,232
2025-08-24,RCBC Hexagon Previledge Platinum,Family,Uncategorized / Review,To Triage,review,Safeguard Body Wash,804.0,Outflow,YNAB,233
2025-08-24,MAYA BLACK Visa Plat,Transportation,Uncategorized / Review,To Triage,review,Grab 338+14+50,402.0,Outflow,YNAB,234
2025-08-24,MAYA BLACK Visa Plat,Transportation,Uncategorized / Review,To Triage,review,Grab 364,364.0,Outflow,YNAB,235
2025-08-24,MAYA BLACK Visa Plat,Transportation,Uncategorized / Review,To Triage,review,Grab 266,266.0,Outflow,YNAB,236
2025-08-23,RCBC Hexagon Previledge Platinum,Bria - Ate Mai,Uncategorized / Review,To Triage,review,Bathroom Sink,2179.0,Outflow,YNAB,237
2025-08-23,BPI Credit Card,Family,Uncategorized / Review,To Triage,review,Calgate Toothbrush + Toothpaste,748.0,Outflow,YNAB,238
2025-08-23,BPI Credit Card,Family,Uncategorized / Review,To Triage,review,Citronella Extract,390.0,Outflow,YNAB,239
2025-08-23,MAYA BLACK Visa Plat,Transportation,Uncategorized / Review,To Triage,review,Grab 258.5+50,308.5,Outflow,YNAB,240
2025-08-23,HSBC Gold Visa Cashback,Dining Out,Uncategorized / Review,To Triage,review,Jollibee ,228.0,Outflow,YNAB,241
2025-08-22,BPI Montero,Transfer : Montero Auto Loan,Debt & Loans,Auto Loan,BPI,August 2025,33767.0,Outflow,YNAB,242
2025-08-22,BPI Main,Transfer : Cash - Wallet,Transfers,Internal Transfers,transfer,PNB @GSCT_HDR,10000.0,Outflow,YNAB,243
2025-08-22,Union Bank Rewards Visa Platinum,Work Related Expences,Uncategorized / Review,To Triage,review,Amazon Supplements,3837.65,Outflow,YNAB,244
2025-08-22,BPI Main,Bria - Ate Mai,Uncategorized / Review,To Triage,review,Hardware Purchase Malinawon,2720.0,Outflow,YNAB,245
2025-08-22,HSBC Gold Visa Cashback,Dining Out,Uncategorized / Review,To Triage,review,OONA Coffee Shop,470.0,Outflow,YNAB,246
2025-08-22,Union Bank Rewards Visa Platinum,Tiktok,Uncategorized / Review,To Triage,review,Foldable Face Ice Bath,431.49,Outflow,YNAB,247
2025-08-22,MAYA BLACK Visa Plat,Transportation,Uncategorized / Review,To Triage,review,Grab 178,178.0,Outflow,YNAB,248
2025-08-22,BPI Main,Fees - Credit Card,Uncategorized / Review,To Triage,review,ATM Withdrawal Fee - PNB @GSCT_HDR,15.0,Outflow,YNAB,249
2025-08-22,Cash - Wallet,Transfer : BPI Main,Transfers,Internal Transfers,transfer,PNB @GSCT_HDR,10000.0,Inflow,YNAB,250
2025-08-22,Montero Auto Loan,Transfer : BPI Montero,Transfers,Internal Transfers,transfer,August 2025,33767.0,Inflow,YNAB,251
2025-08-22,BPI Main,Fund Transfer - Marifel,Transfers,Internal Transfers,transfer,Bria Project - Sir Allan,50000.0,Inflow,YNAB,252
2025-08-21,BPI Credit Card,Family,Uncategorized / Review,To Triage,review,SM SUPERMKT-GEN SAN SOUTH COTABATPH,2635.8,Outflow,YNAB,253
2025-08-21,RCBC Hexagon Previledge Platinum,Family,Uncategorized / Review,To Triage,review,Dr Shiba Dog Food,1236.0,Outflow,YNAB,254
2025-08-21,BPI Credit Card,Communication,Uncategorized / Review,To Triage,review,Smart Monthly postpaid,599.0,Outflow,YNAB,255
2025-08-21,MAYA BLACK Visa Plat,Transportation,Uncategorized / Review,To Triage,review,Grab 339+16,355.0,Outflow,YNAB,256
2025-08-21,HSBC Gold Visa Cashback,Dining Out,Uncategorized / Review,To Triage,review,Jollibee Mix and Match ,156.0,Outflow,YNAB,257
2025-08-21,HSBC Gold Visa Cashback,Refunds / Payment,Uncategorized / Review,To Triage,review,HSBC Cashback,353.45,Inflow,YNAB,258
2025-08-20,Union Bank Rewards Visa Platinum,Travel,Uncategorized / Review,To Triage,review,Abreeza  Place Tower 2 Condo,2269.3,Outflow,YNAB,259
2025-08-20,Union Bank Rewards Visa Platinum,Entertainment / Subs,Uncategorized / Review,To Triage,review,Notein Notes App,755.0,Outflow,YNAB,260
2025-08-19,BPI Main,Transfer : BPI Credit Card,Transfers,Internal Transfers,transfer,BPI EXPRESS CARD - Bills Payment .....XXXXX34203,77181.8,Outflow,YNAB,261
2025-08-19,BPI Credit Card,Family,Uncategorized / Review,To Triage,review,BP PLDT 0388099984 - PLDT BOHOL,1525.94,Outflow,YNAB,262
2025-08-19,BPI Credit Card,Family,Uncategorized / Review,To Triage,review,BP PLDT 0267096791 - PLDT HOME,1500.0,Outflow,YNAB,263
2025-08-19,RCBC Hexagon Previledge Platinum,Entertainment / Subs,Uncategorized / Review,To Triage,review,Claude Subs,1189.22,Outflow,YNAB,264
2025-08-19,BPI Credit Card,Transfer : BPI Main,Transfers,Internal Transfers,transfer,BPI EXPRESS CARD - Bills Payment .....XXXXX34203,77181.8,Inflow,YNAB,265
2025-08-18,SAVINGS - RCBC Hexa,Transfer : RCBC Hexagon Previledge Platinum,Transfers,Internal Transfers,transfer,August 2025 Payment,68000.0,Outflow,YNAB,266
2025-08-18,SAVINGS - CIMB GSave,Transfer : BPI Main,Transfers,Internal Transfers,transfer,INTER-BANK FUND TRANSFER - 4348 ELINK PAYMENT,50000.0,Outflow,YNAB,267
2025-08-18,BPI Main,Transfer : SAVINGS - RCBC Hexa,Transfers,Internal Transfers,transfer,InstaPay Transfer - RCBC,50000.0,Outflow,YNAB,268
2025-08-18,SAVINGS - CIMB Upsave,Transfer : BPI Main,Transfers,Internal Transfers,transfer,INTER-BANK FUND TRANSFER - 4348 ELINK PAYMENT,50000.0,Outflow,YNAB,269
2025-08-18,BPI Main,Transfer : BPI PERSONAL LOAN 2026,Transfers,Internal Transfers,transfer,PERSONAL-ALS - 4446 PAYMENT,18097.94,Outflow,YNAB,270
2025-08-18,BPI Main,Transfer : SAVINGS - RCBC Hexa,Transfers,Internal Transfers,transfer,RCBC Payment,11000.0,Outflow,YNAB,271
2025-08-18,BPI Main,Transfer : HSBC Gold Visa Cashback,Transfers,Internal Transfers,transfer,HSBC CREDIT CARD - Bills Payment .....XXXXX44231,10780.69,Outflow,YNAB,272
2025-08-18,BPI Main,Family,Uncategorized / Review,To Triage,review,MA. CLEOFE P LI - Fund Transfer,2000.0,Outflow,YNAB,273
2025-08-18,HSBC Gold Visa Cashback,Dining Out,Uncategorized / Review,To Triage,review,Bos Cafe Robinsons,425.0,Outflow,YNAB,274
2025-08-18,RCBC Hexagon Previledge Platinum,Family,Health & Insurance,Medications & Vitamins,,Pill Organizer,384.0,Outflow,YNAB,275
2025-08-18,Cash - Wallet,Transportation,Uncategorized / Review,To Triage,review,Bus Ticket Davao to Gensan ,329.0,Outflow,YNAB,276
2025-08-18,MAYA BLACK Visa Plat,Transportation,Uncategorized / Review,To Triage,review,Grab 316,316.0,Outflow,YNAB,277
2025-08-18,Union Bank Rewards Visa Platinum,Entertainment / Subs,Uncategorized / Review,To Triage,review,Canva Monthly,300.0,Outflow,YNAB,278
2025-08-18,MAYA BLACK Visa Plat,Transportation,Uncategorized / Review,To Triage,review,Grab 286,286.0,Outflow,YNAB,279
2025-08-18,RCBC Hexagon Previledge Platinum,Shopee,Uncategorized / Review,To Triage,review,Memory Foam Eartips,278.0,Outflow,YNAB,280
2025-08-18,MAYA BLACK Visa Plat,Transportation,Uncategorized / Review,To Triage,review,Grab 252,252.0,Outflow,YNAB,281
2025-08-18,MAYA BLACK Visa Plat,Transportation,Uncategorized / Review,To Triage,review,Grab 195 +14,209.0,Outflow,YNAB,282
2025-08-18,Union Bank Rewards Visa Platinum,Entertainment / Subs,Uncategorized / Review,To Triage,review,Sleep App Subs 1 Month,59.0,Outflow,YNAB,283
2025-08-18,HSBC Gold Visa Cashback,Transfer : BPI Main,Transfers,Internal Transfers,transfer,HSBC CREDIT CARD - Bills Payment .....XXXXX44231,10780.69,Inflow,YNAB,284
2025-08-18,SAVINGS - RCBC Hexa,Transfer : BPI Main,Transfers,Internal Transfers,transfer,RCBC Payment,11000.0,Inflow,YNAB,285
2025-08-18,BPI PERSONAL LOAN 2026,Transfer : BPI Main,Transfers,Internal Transfers,transfer,PERSONAL-ALS - 4446 PAYMENT,18097.94,Inflow,YNAB,286
2025-08-18,BPI Main,Fund Transfer - Marifel,Transfers,Internal Transfers,transfer,Ate Fund Transfer for Montero,33000.0,Inflow,YNAB,287
2025-08-18,BPI Main,Transfer : SAVINGS - CIMB GSave,Transfers,Internal Transfers,transfer,INTER-BANK FUND TRANSFER - 4348 ELINK PAYMENT,50000.0,Inflow,YNAB,288
2025-08-18,BPI Main,Transfer : SAVINGS - CIMB Upsave,Transfers,Internal Transfers,transfer,INTER-BANK FUND TRANSFER - 4348 ELINK PAYMENT,50000.0,Inflow,YNAB,289
2025-08-18,SAVINGS - RCBC Hexa,Transfer : BPI Main,Transfers,Internal Transfers,transfer,InstaPay Transfer - RCBC,50000.0,Inflow,YNAB,290
2025-08-18,RCBC Hexagon Previledge Platinum,Transfer : SAVINGS - RCBC Hexa,Transfers,Internal Transfers,transfer,August 2025 Payment,68000.0,Inflow,YNAB,291
2025-08-17,Cash - Wallet,Transportation,Uncategorized / Review,To Triage,review,Yellow Bus Gensan to Davao ,329.0,Outflow,YNAB,292
2025-08-17,Cash - Wallet,Transportation,Uncategorized / Review,To Triage,review,Taxi SM Ecoland to Abreeza ,300.0,Outflow,YNAB,293
2025-08-17,MAYA BLACK Visa Plat,Transportation,Uncategorized / Review,To Triage,review,Grab 116 + 34,150.0,Outflow,YNAB,294
2025-08-16,BPI Main,Transfer : Union Bank Debit,Transfers,Internal Transfers,transfer,InstaPay Transfer - Union Bank,25000.0,Outflow,YNAB,295
2025-08-16,RCBC Hexagon Previledge Platinum,Work Related Expences,Uncategorized / Review,To Triage,review,Adidas Duffle Bag,2680.0,Outflow,YNAB,296
2025-08-16,Union Bank Debit,Transfer : Union Bank Rewards Visa Platinum,Transfers,Internal Transfers,transfer,August 2025,2153.32,Outflow,YNAB,297
2025-08-16,RCBC Hexagon Previledge Platinum,Personal Effects,Uncategorized / Review,To Triage,review,Mandaue Foam Emma Bath,576.0,Outflow,YNAB,298
2025-08-16,Union Bank Rewards Visa Platinum,Transfer : Union Bank Debit,Transfers,Internal Transfers,transfer,August 2025,2153.32,Inflow,YNAB,299
2025-08-16,Union Bank Debit,Transfer : BPI Main,Transfers,Internal Transfers,transfer,InstaPay Transfer - Union Bank,25000.0,Inflow,YNAB,300
2025-08-14,BPI Main,Fund Transfer 3rd Party,Transfers,Internal Transfers,transfer,MARJORIE PINOS - Fund Transfer Gagang Bday,3000.0,Outflow,YNAB,301
2025-08-14,BPI Credit Card,Bria - Ate Mai,Uncategorized / Review,To Triage,review,Tile Adhesive Sealant,492.0,Outflow,YNAB,302
2025-08-14,BPI Credit Card,Refunds / Payment,Uncategorized / Review,To Triage,review,REVERSAL-FINANCE CHARGES,281.6,Inflow,YNAB,303
2025-08-13,BPI Credit Card,Personal Effects,Uncategorized / Review,To Triage,review,Smoochkins Moisturizer,957.0,Outflow,YNAB,304
2025-08-12,BPI Credit Card,Transfer : BPI MONTERO Insurance,Transfers,Internal Transfers,transfer,August 2025 01/09,2666.34,Outflow,YNAB,305
2025-08-12,BPI Credit Card,Transfer : BPI  Uniqlo Installment,Transfers,Internal Transfers,transfer,Uniqlo Purchase Installment 1/3,1847.33,Outflow,YNAB,306
2025-08-12,BPI Credit Card,Family,Health & Insurance,Medications & Vitamins,,Turmeric,1765.0,Outflow,YNAB,307
2025-08-12,BPI Credit Card,Family,Health & Insurance,Medications & Vitamins,,Omega 3 and Vit D,1236.0,Outflow,YNAB,308
2025-08-12,MAYA BLACK Visa Plat,Transportation,Uncategorized / Review,To Triage,review,Grab  280 + 50,330.0,Outflow,YNAB,309
2025-08-12,BPI  Uniqlo Installment,Transfer : BPI Credit Card,Transfers,Internal Transfers,transfer,Uniqlo Purchase Installment 1/3,1847.33,Inflow,YNAB,310
2025-08-12,BPI MONTERO Insurance,Transfer : BPI Credit Card,Transfers,Internal Transfers,transfer,August 2025 01/09,2666.34,Inflow,YNAB,311
2025-08-11,BPI Credit Card,Transfer : BPI SIP - Abenson / Ate May Bria,Transfers,Internal Transfers,transfer,Conversion 4 : 02/12,4107.91,Outflow,YNAB,312
2025-08-11,MAYA BLACK Visa Plat,Transportation,Uncategorized / Review,To Triage,review,Grab 301+14+100,415.0,Outflow,YNAB,313
2025-08-11,Cash - Wallet,Transportation,Uncategorized / Review,To Triage,review,Conel - Bria - Robinson,315.0,Outflow,YNAB,314
2025-08-11,Cash - Wallet,Food,Uncategorized / Review,To Triage,review,Donut,280.0,Outflow,YNAB,315
2025-08-11,HSBC Gold Visa Cashback,Dining Out,Uncategorized / Review,To Triage,review,Jollibee ,240.0,Outflow,YNAB,316
2025-08-11,Union Bank Rewards Visa Platinum,Bria - Ate Mai,Uncategorized / Review,To Triage,review,Tapo Camera Monthly Sub,175.0,Outflow,YNAB,317
2025-08-11,BPI Credit Card,Personal Effects,Uncategorized / Review,To Triage,review,Temporary Tattoo,136.0,Outflow,YNAB,318
2025-08-11,BPI SIP - Abenson / Ate May Bria,Transfer : BPI Credit Card,Transfers,Internal Transfers,transfer,Conversion 4 : 02/12,4107.91,Inflow,YNAB,319
2025-08-10,Cash - Wallet,Family,Uncategorized / Review,To Triage,review,Allowance - Auntie Bebing,1000.0,Outflow,YNAB,320
2025-08-10,Cash - Wallet,Fund Transfer 3rd Party,Transfers,Internal Transfers,transfer,Lola Pension ,10000.0,Inflow,YNAB,321
2025-08-09,RCBC Hexagon Previledge Platinum,Work Related Expences,Uncategorized / Review,To Triage,review,AMAZON 0 Onboard Supplements ,4982.76,Outflow,YNAB,322
2025-08-09,Cash - Wallet,Family,Uncategorized / Review,To Triage,review,Rice + Fish,2000.0,Outflow,YNAB,323
2025-08-09,BPI Credit Card,Documents & Stationery,Uncategorized / Review,To Triage,review,School Supplies ,1266.0,Outflow,YNAB,324
2025-08-09,MAYA BLACK Visa Plat,Transportation,Uncategorized / Review,To Triage,review,Grab 349+ 50 ,399.0,Outflow,YNAB,325
2025-08-09,HSBC Gold Visa Cashback,Dining Out,Uncategorized / Review,To Triage,review,Chowking ,299.0,Outflow,YNAB,326
2025-08-09,Cash - Wallet,Transportation,Uncategorized / Review,To Triage,review,Tricycle Conel Bria SM,215.0,Outflow,YNAB,327
